drug_id,drug_name,therapeutic_area,quarter,reaction,is_novel_reaction,severity_bucket,reporter_type,country,age_group,report_count
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Mild,Physician,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Serious,Consumer,GB,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Serious,Physician,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Physician,FR,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Serious,Consumer,JP,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Physician,US,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Mild,Physician,GB,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Physician,JP,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Serious,Consumer,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Physician,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Consumer,JP,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Mild,Physician,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Serious,Consumer,DE,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Consumer,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Moderate,Pharmacist,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Critical,Pharmacist,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Serious,Consumer,JP,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Physician,JP,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Physician,JP,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Mild,Consumer,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Moderate,Consumer,US,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Moderate,Physician,FR,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Mild,Other,JP,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Consumer,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Mild,Physician,DE,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Other,FR,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Mild,Physician,DE,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Serious,Consumer,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Moderate,Physician,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Serious,Consumer,US,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Serious,Physician,JP,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Mild,Consumer,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Infection,False,Mild,Physician,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Critical,Pharmacist,CA,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Moderate,Consumer,GB,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Mild,Other,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Serious,Pharmacist,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Mild,Other,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Fatigue,False,Moderate,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q2,Nausea,False,Mild,Physician,DE,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Mild,Physician,FR,75+,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Consumer,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q2,Headache,False,Moderate,Pharmacist,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Pharmacist,GB,45-64,2
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Moderate,Other,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Infection,False,Serious,Physician,DE,75+,1
DRG011,Relixanib,Autoimmune,2023-Q3,Infection,False,Moderate,Physician,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Consumer,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Infection,False,Mild,Physician,GB,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Critical,Physician,CA,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Mild,Physician,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Mild,Pharmacist,JP,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Infection,False,Serious,Physician,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Infection,False,Mild,Consumer,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Moderate,Other,FR,75+,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Pharmacist,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Mild,Consumer,DE,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Mild,Other,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Mild,Consumer,JP,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Mild,Consumer,JP,75+,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Serious,Pharmacist,US,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Serious,Physician,CA,75+,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Moderate,Physician,US,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Consumer,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Mild,Consumer,GB,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Moderate,Physician,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Mild,Consumer,JP,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Mild,Pharmacist,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Serious,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Pharmacist,JP,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Moderate,Consumer,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Nausea,False,Moderate,Consumer,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Mild,Physician,GB,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Moderate,Consumer,GB,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Serious,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Infection,False,Mild,Pharmacist,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Mild,Other,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Headache,False,Mild,Pharmacist,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q3,Fatigue,False,Serious,Physician,FR,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Mild,Physician,JP,45-64,2
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Mild,Pharmacist,US,45-64,2
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Moderate,Physician,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Moderate,Consumer,US,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Mild,Consumer,FR,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Moderate,Physician,GB,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Moderate,Other,DE,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Mild,Physician,US,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Mild,Consumer,JP,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Serious,Other,US,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Moderate,Consumer,DE,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Serious,Physician,US,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Moderate,Other,CA,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Mild,Physician,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Moderate,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Mild,Pharmacist,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Serious,Consumer,DE,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Moderate,Physician,JP,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Moderate,Consumer,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Critical,Consumer,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Critical,Consumer,JP,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Moderate,Other,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Mild,Consumer,DE,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Moderate,Consumer,GB,75+,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Mild,Physician,US,75+,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Moderate,Physician,US,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Mild,Consumer,DE,75+,1
DRG011,Relixanib,Autoimmune,2023-Q4,Headache,False,Serious,Physician,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Mild,Consumer,GB,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Serious,Consumer,FR,75+,1
DRG011,Relixanib,Autoimmune,2023-Q4,Infection,False,Mild,Pharmacist,CA,65-74,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Serious,Pharmacist,DE,18-44,1
DRG011,Relixanib,Autoimmune,2023-Q4,Fatigue,False,Mild,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2023-Q4,Nausea,False,Mild,Pharmacist,DE,45-64,1
DRG011,Relixanib,Autoimmune,2024-Q1,Headache,False,Serious,Physician,JP,45-64,2
DRG011,Relixanib,Autoimmune,2024-Q1,Fatigue,False,Critical,Consumer,GB,18-44,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Moderate,Pharmacist,GB,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Mild,Physician,FR,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Serious,Pharmacist,GB,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Serious,Physician,GB,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Infection,False,Moderate,Consumer,DE,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Fatigue,False,Mild,Physician,GB,45-64,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Moderate,Other,GB,45-64,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Mild,Other,JP,18-44,1
DRG011,Relixanib,Autoimmune,2024-Q1,Fatigue,False,Mild,Consumer,JP,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Infection,False,Mild,Physician,GB,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Headache,False,Moderate,Physician,DE,45-64,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Mild,Other,GB,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Headache,False,Moderate,Pharmacist,US,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Infection,False,Critical,Physician,DE,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Headache,False,Serious,Physician,JP,18-44,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Mild,Physician,CA,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Moderate,Physician,FR,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Fatigue,False,Critical,Physician,GB,45-64,1
DRG011,Relixanib,Autoimmune,2024-Q1,Headache,False,Mild,Physician,JP,65-74,1
DRG011,Relixanib,Autoimmune,2024-Q1,Infection,False,Moderate,Physician,FR,45-64,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Serious,Consumer,GB,75+,1
DRG011,Relixanib,Autoimmune,2024-Q1,Nausea,False,Serious,Consumer,CA,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Mild,Pharmacist,DE,65-74,2
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Critical,Pharmacist,FR,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Consumer,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Moderate,Other,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Mild,Pharmacist,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Mild,Other,US,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Mild,Consumer,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Mild,Physician,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Mild,Pharmacist,US,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Moderate,Pharmacist,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Moderate,Physician,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Critical,Physician,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Moderate,Physician,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Mild,Other,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Serious,Other,FR,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Mild,Physician,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Physician,US,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Mild,Other,GB,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Consumer,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Serious,Consumer,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Physician,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Mild,Pharmacist,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Other,JP,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Mild,Physician,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Pharmacist,US,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Serious,Consumer,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Fatigue,False,Moderate,Other,DE,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Mild,Physician,GB,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Moderate,Pharmacist,CA,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Mild,Other,US,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Moderate,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Moderate,Other,US,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Mild,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Headache,False,Mild,Pharmacist,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Moderate,Physician,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Infection,False,Mild,Consumer,FR,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Moderate,Physician,US,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Moderate,Physician,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q2,Nausea,False,Critical,Physician,US,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Mild,Pharmacist,GB,75+,2
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Moderate,Pharmacist,DE,45-64,2
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Mild,Physician,JP,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Serious,Consumer,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Mild,Consumer,FR,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Critical,Consumer,FR,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Mild,Other,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Moderate,Consumer,GB,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Moderate,Consumer,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Critical,Other,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Moderate,Physician,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Serious,Physician,US,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Mild,Physician,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Mild,Pharmacist,GB,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Critical,Physician,FR,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Moderate,Physician,GB,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Critical,Consumer,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Moderate,Consumer,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Mild,Physician,US,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Mild,Consumer,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Moderate,Other,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Moderate,Physician,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Moderate,Physician,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Mild,Consumer,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Mild,Consumer,JP,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Moderate,Physician,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Moderate,Consumer,FR,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Serious,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Mild,Consumer,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Mild,Consumer,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Fatigue,False,Mild,Consumer,US,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Mild,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Moderate,Other,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Mild,Physician,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Mild,Other,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Moderate,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Nausea,False,Mild,Other,JP,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Infection,False,Mild,Consumer,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Moderate,Pharmacist,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q3,Headache,False,Moderate,Other,CA,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Physician,CA,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Physician,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Serious,Physician,US,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Headache,False,Serious,Consumer,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Physician,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Fatigue,False,Moderate,Consumer,CA,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Physician,JP,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Moderate,Physician,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Headache,False,Mild,Physician,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Moderate,Consumer,US,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Headache,False,Critical,Physician,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Critical,Consumer,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Serious,Consumer,GB,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Headache,False,Mild,Pharmacist,CA,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Critical,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Fatigue,False,Moderate,Physician,CA,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Moderate,Other,FR,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Fatigue,False,Mild,Physician,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Mild,Consumer,GB,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Fatigue,False,Mild,Consumer,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Consumer,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Other,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Physician,DE,75+,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Moderate,Physician,JP,18-44,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Mild,Consumer,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Moderate,Consumer,CA,65-74,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Infection,False,Mild,Physician,US,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Moderate,Consumer,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2023-Q4,Nausea,False,Critical,Consumer,CA,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Infection,False,Serious,Physician,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Mild,Consumer,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Critical,Other,FR,65-74,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Critical,Pharmacist,JP,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Fatigue,False,Moderate,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Mild,Other,GB,18-44,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Moderate,Consumer,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Infection,False,Moderate,Pharmacist,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Mild,Physician,FR,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Fatigue,False,Mild,Pharmacist,DE,65-74,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Fatigue,False,Serious,Consumer,GB,65-74,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Infection,False,Mild,Physician,DE,45-64,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Mild,Physician,DE,75+,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Headache,False,Critical,Pharmacist,GB,18-44,1
DRG012,Omnivectin,Autoimmune,2024-Q1,Fatigue,False,Mild,Physician,CA,65-74,1
